country,year,cluster,lat,lon,households,wealthpooled,urban_rural,fold
tanzania,2015,409,-1.3816,34.5764,22,-0.702796,0.0,A
tanzania,2015,410,-2.1243,34.6613,19,-0.57938176,0.0,B
tanzania,2015,411,-1.6277,34.5993,22,-0.83377504,0.0,D
tanzania,2015,412,-1.8069,33.4363,21,-0.10757044,0.0,B
tanzania,2015,413,-1.7025,33.586,21,-0.5373482,0.0,C
tanzania,2015,414,-2.051,33.9967,19,-0.8481738,0.0,B
tanzania,2015,415,-2.0253,33.8779,19,1.008671,1.0,C
tanzania,2015,416,-2.0935,33.2189,21,-0.578318,0.0,E
tanzania,2015,417,-2.0107,33.8573,22,-0.14272803,0.0,C
tanzania,2015,418,-1.5041,33.8097,19,0.61396366,1.0,D
tanzania,2015,419,-1.5317,33.7964,20,0.72848886,1.0,D
tanzania,2015,420,-1.4973,33.7775,22,-0.19081005,-1.0,D
tanzania,2015,421,-1.219,33.9995,21,-0.86817276,0.0,C
tanzania,2015,422,-1.2173,34.245,21,-0.583312,0.0,D
tanzania,2015,423,-1.4605,33.9947,22,-0.76426023,0.0,E
tanzania,2015,424,-1.7992,34.1435,20,0.21577646,0.0,A
tanzania,2015,425,-1.714,33.7963,22,-0.7170339,0.0,C
tanzania,2015,426,-3.9461,35.7427,21,-0.5295366,0.0,B
tanzania,2015,427,-4.4165,35.669,21,-0.4822711,0.0,C
tanzania,2015,428,-4.272,35.2551,21,-0.47036502,0.0,C
tanzania,2015,429,-3.9703,35.7628,22,-0.10104519,0.0,B
tanzania,2015,430,-4.4002,34.9442,21,-0.32659066,0.0,B
tanzania,2015,431,-4.3866,35.4175,22,-0.48006326,0.0,C
tanzania,2015,432,-4.4738,35.4264,22,-0.52457434,0.0,C
tanzania,2015,433,-4.5367,35.3843,22,0.58558315,1.0,C
tanzania,2015,434,-3.9285,35.5054,22,-0.2551194,0.0,A
tanzania,2015,435,-3.7366,35.418,22,-0.78212714,0.0,A
tanzania,2015,436,-4.0304,35.3191,22,-0.36402714,0.0,C
tanzania,2015,437,-3.8809,35.5254,21,-0.26534885,1.0,A
tanzania,2015,438,-3.9205,36.5106,22,-0.90829575,0.0,C
tanzania,2015,439,-4.5588,37.6864,18,-0.8065264,0.0,C
tanzania,2015,440,-5.3179,36.5086,21,-0.51974696,0.0,A
tanzania,2015,441,-5.4836,37.2568,22,-1.0381622,0.0,C
tanzania,2015,442,-5.5622,36.4926,22,-0.63883644,0.0,E
tanzania,2015,443,-5.5256,36.5948,21,-0.8027969,0.0,D
tanzania,2015,444,-4.2379,35.7426,21,0.45147318,1.0,D
tanzania,2015,445,-4.2233,35.7565,19,0.6468408,1.0,D
tanzania,2015,446,-9.3704,34.7949,19,0.9381816,1.0,C
tanzania,2015,447,-9.5911,34.8892,22,-0.3384065,-1.0,C
tanzania,2015,448,-9.4892,34.7906,18,0.66872776,1.0,C
tanzania,2015,449,-8.7165,34.8285,21,-0.3624602,0.0,D
tanzania,2015,450,-8.9477,34.6298,22,0.057390295,0.0,A
tanzania,2015,451,-9.0809,34.6586,21,-0.26047692,0.0,A
tanzania,2015,452,-9.3375,34.6258,14,-0.37304473,0.0,D
tanzania,2015,453,-9.1319,34.5182,20,-0.12255997,0.0,C
tanzania,2015,454,-9.4094,34.2326,22,-0.5959226,0.0,C
tanzania,2015,455,-9.1381,34.0023,22,-0.23965572,0.0,D
tanzania,2015,456,-9.0288,34.0111,21,-0.331907,0.0,D
tanzania,2015,457,-9.2513,34.8868,22,-0.18791531,0.0,E
tanzania,2015,458,-9.2822,35.2994,19,-0.6623585,0.0,A
tanzania,2015,459,-9.781,34.5157,20,0.17253308,1.0,C
tanzania,2015,460,-9.8031,34.5901,21,-0.20398183,0.0,C
tanzania,2015,461,-9.9054,35.1028,19,-0.13690785,0.0,C
tanzania,2015,462,-9.8428,34.3865,22,-1.02091,0.0,B
tanzania,2015,463,-8.8446,34.8159,19,0.82250303,1.0,B
tanzania,2015,464,-8.8526,34.8172,20,0.27817297,1.0,B
tanzania,2015,465,-8.8399,34.9498,22,-0.623874,0.0,B
tanzania,2015,466,-6.3866,30.9864,19,-0.34824142,0.0,A
tanzania,2015,467,-6.3476,31.0716,17,0.3064016,1.0,A
tanzania,2015,468,-6.3386,31.0676,19,0.82888556,1.0,A
tanzania,2015,469,-6.3534,31.052,16,-0.22987892,1.0,A
tanzania,2015,470,-6.3246,31.0941,21,0.66330546,1.0,A
tanzania,2015,471,-6.3472,31.09,20,-0.00019705221,1.0,A
tanzania,2015,472,-6.0683,30.7501,16,-0.7272035,0.0,B
tanzania,2015,473,-6.1711,30.2805,20,-0.5862702,0.0,D
tanzania,2015,474,-6.3236,30.9012,21,-0.5180891,0.0,C
tanzania,2015,475,-6.5585,30.9131,20,-0.49848256,0.0,A
tanzania,2015,476,-6.8192,30.4258,21,-0.09943856,1.0,D
tanzania,2015,477,-6.7851,30.415,17,-0.7645896,0.0,D
tanzania,2015,478,-5.7921,31.0728,20,-0.66830117,0.0,B
tanzania,2015,479,-6.7243,32.1117,21,-0.6058206,0.0,B
tanzania,2015,480,-7.3253,31.371,18,-0.39562392,0.0,A
tanzania,2015,481,-7.1731,31.3999,21,-0.7677949,0.0,A
tanzania,2015,482,-6.6285,31.1645,19,0.021102227,0.0,C
tanzania,2015,483,-7.0901,31.1659,21,-0.34112844,0.0,D
tanzania,2015,484,-6.474,31.0175,19,-0.38401037,0.0,A
tanzania,2015,485,-7.1123,31.4369,14,-0.8119387,0.0,A
tanzania,2015,486,-7.4411,31.3953,19,-0.62576723,0.0,E
tanzania,2015,487,-2.6292,34.1969,20,-0.60049814,0.0,C
tanzania,2015,488,-2.7541,34.0089,22,-0.62988675,0.0,C
tanzania,2015,489,-2.632,33.7396,21,-0.6241129,0.0,A
tanzania,2015,490,-2.5012,33.9683,21,-0.40831187,0.0,B
tanzania,2015,491,-2.8406,33.9861,20,-0.12071099,0.0,C
tanzania,2015,492,-2.9937,34.2259,21,-0.57673913,0.0,E
tanzania,2015,493,-3.0262,34.0555,19,-0.5374512,0.0,B
tanzania,2015,494,-2.9115,33.9468,21,-0.5859554,1.0,C
tanzania,2015,495,-2.8697,33.886,22,-0.58723205,0.0,C
tanzania,2015,496,-3.5571,34.4946,22,-0.77360886,0.0,A
tanzania,2015,497,-3.206,34.3876,22,-0.6731252,0.0,D
tanzania,2015,498,-3.6933,34.2308,22,-0.52561784,0.0,D
tanzania,2015,499,-3.1521,33.8189,20,-0.568558,0.0,E
tanzania,2015,500,-3.4042,34.1082,20,0.22279821,0.0,B
tanzania,2015,501,-3.313,33.6907,21,-0.82313484,0.0,E
tanzania,2015,502,-2.8881,33.5556,22,-0.37405762,0.0,A
tanzania,2015,503,-3.1475,33.8124,22,-0.22538744,0.0,E
tanzania,2015,504,-2.4104,33.6005,19,-0.5677949,0.0,E
tanzania,2015,505,-2.2469,33.848,20,0.42633563,1.0,C
tanzania,2015,506,-2.5335,33.754,21,-0.80841583,0.0,C
tanzania,2015,507,-2.6112,31.9671,21,-0.60710245,0.0,C
tanzania,2015,508,-2.5187,32.0057,20,-0.18596539,1.0,D
tanzania,2015,509,-2.5151,32.0217,20,-0.46046665,0.0,D
tanzania,2015,510,-2.7071,32.3908,20,-0.5111647,0.0,D
tanzania,2015,511,-3.2148,32.387,22,-0.6653376,0.0,A
tanzania,2015,512,-3.0135,32.1966,18,-0.5319881,0.0,B
tanzania,2015,513,-2.9679,31.9423,19,0.07557852,0.0,C
tanzania,2015,514,-3.006,31.9231,21,0.9276009,1.0,C
tanzania,2015,515,-2.8056,31.9418,21,-0.4878203,0.0,E
tanzania,2015,516,-2.874,32.2312,20,-0.090561345,1.0,B
tanzania,2015,517,-3.1626,32.7708,20,-0.6830126,0.0,A
tanzania,2015,518,-3.1302,32.6793,22,-0.42242387,0.0,A
tanzania,2015,519,-3.3813,32.2721,22,-0.23594894,0.0,A
tanzania,2015,520,-3.5172,32.2313,18,-0.16118515,1.0,D
tanzania,2015,521,-3.7571,32.0245,21,-0.5604983,0.0,C
tanzania,2015,522,-3.3332,31.5612,20,-0.52093613,0.0,C
tanzania,2015,523,-3.4677,31.879,22,0.29012948,1.0,E
tanzania,2015,524,-2.4434,31.7136,22,-0.44253117,0.0,D
tanzania,2015,525,-2.6659,31.539,20,-0.62131846,0.0,C
tanzania,2015,526,-2.9427,31.5905,21,-0.41012713,0.0,B
tanzania,2015,527,-3.1486,31.8715,19,-0.006653237,0.0,C
tanzania,2015,528,-5.8214,39.2246,22,0.055439085,0.0,E
tanzania,2015,529,-5.8637,39.2799,21,-0.29285347,0.0,E
tanzania,2015,530,-5.8086,39.3171,21,-0.0069884257,0.0,E
tanzania,2015,531,-5.7277,39.3036,22,0.2830059,1.0,E
tanzania,2015,532,-5.9395,39.3383,22,0.3292332,0.0,E
tanzania,2015,533,-5.9612,39.3327,22,0.09442526,0.0,E
tanzania,2015,534,-5.9364,39.3001,21,-0.14043017,0.0,E
tanzania,2015,535,-5.8097,39.2989,22,-0.0012489193,0.0,E
tanzania,2015,536,-5.9299,39.2147,22,-0.22640672,0.0,E
tanzania,2015,537,-6.0372,39.2276,22,0.51217544,0.0,E
tanzania,2015,538,-5.9968,39.2555,22,0.74315035,1.0,E
tanzania,2015,539,-5.981,39.2718,22,0.2379187,0.0,E
tanzania,2015,540,-5.9832,39.3409,22,-0.041493665,0.0,E
tanzania,2015,541,-6.0222,39.2286,21,-0.12675418,0.0,E
tanzania,2015,542,-5.9674,39.2444,21,0.02127561,0.0,E
tanzania,2015,543,-6.0877,39.3153,22,-0.01658973,0.0,E
tanzania,2015,544,-6.079,39.3403,21,-0.103501886,0.0,E
tanzania,2015,545,-6.1343,39.3008,21,0.78514695,1.0,E
tanzania,2015,546,-6.0385,39.3224,22,0.5890642,0.0,E
tanzania,2015,547,-6.064,39.3276,22,0.26654634,0.0,E
tanzania,2015,548,-6.1856,39.4688,22,0.6273257,0.0,E
tanzania,2015,549,-6.2176,39.3104,21,1.379238,0.0,E
tanzania,2015,550,-6.2516,39.355,21,0.043683816,0.0,E
tanzania,2015,551,-6.1912,39.4324,22,0.1132863,0.0,E
tanzania,2015,552,-6.37,39.5661,22,0.38995153,0.0,E
tanzania,2015,553,-6.425,39.5497,22,0.37225926,1.0,E
tanzania,2015,554,-6.4556,39.4985,22,0.23001258,0.0,E
tanzania,2015,555,-6.3428,39.4698,22,-0.1805989,0.0,E
tanzania,2015,556,-6.337,39.5238,21,0.6133313,0.0,E
tanzania,2015,557,-6.2056,39.516,22,0.4539863,0.0,E
tanzania,2015,558,-6.151,39.2675,22,1.2012511,1.0,E
tanzania,2015,559,-6.092,39.2197,22,0.9379881,0.0,E
tanzania,2015,560,-6.1022,39.2281,22,0.82340115,0.0,E
tanzania,2015,561,-6.2108,39.2069,22,1.6802182,1.0,E
tanzania,2015,562,-6.2731,39.2675,22,0.66404915,0.0,E
tanzania,2015,563,-6.1677,39.2328,20,1.730857,1.0,E
tanzania,2015,564,-6.1684,39.2264,22,1.470047,1.0,E
tanzania,2015,565,-6.201,39.244,22,1.3167412,1.0,E
tanzania,2015,566,-6.1935,39.2258,22,1.3867983,1.0,E
tanzania,2015,567,-6.1255,39.2183,21,1.403582,1.0,E
tanzania,2015,568,-6.2252,39.2348,22,1.5834849,1.0,E
tanzania,2015,569,-6.2039,39.2458,21,1.1759795,0.0,E
tanzania,2015,570,-6.1842,39.2405,22,1.3931786,1.0,E
tanzania,2015,571,-6.1629,39.2032,21,1.4375241,0.0,E
tanzania,2015,572,-6.1599,39.2178,21,0.7911132,0.0,E
tanzania,2015,573,-6.1702,39.2207,22,1.0713993,0.0,E
tanzania,2015,574,-6.1664,39.217,22,1.2975024,0.0,E
tanzania,2015,575,-6.1654,39.1924,20,1.8573531,0.0,E
tanzania,2015,576,-6.1709,39.2043,22,1.5135124,0.0,E
tanzania,2015,577,-6.1694,39.22,22,1.320777,0.0,E
tanzania,2015,578,-6.168,39.2048,22,1.0784705,0.0,E
tanzania,2015,579,-5.0526,39.7278,21,0.6476715,1.0,C
tanzania,2015,580,-5.0369,39.6533,22,-0.1160944,0.0,C
tanzania,2015,581,-5.1936,39.8074,22,0.49779975,-1.0,C
tanzania,2015,582,-5.1442,39.7305,22,0.09822903,0.0,C
tanzania,2015,583,-5.0542,39.7884,20,0.6032308,0.0,C
tanzania,2015,584,-5.0992,39.8411,22,-0.43169764,0.0,C
tanzania,2015,585,-5.0541,39.8196,22,-0.33978185,0.0,C
tanzania,2015,586,-5.0551,39.7361,21,1.2074779,1.0,C
tanzania,2015,587,-4.9415,39.7477,21,-0.45021555,0.0,C
tanzania,2015,588,-5.0063,39.7605,21,-0.091717206,0.0,C
tanzania,2015,589,-4.9595,39.8328,20,-0.4352396,0.0,C
tanzania,2015,590,-4.9712,39.8231,22,-0.26326773,0.0,C
tanzania,2015,591,-4.9481,39.7789,21,-0.6451704,0.0,C
tanzania,2015,592,-4.9701,39.7997,22,0.06236272,0.0,C
tanzania,2015,593,-4.9476,39.7185,22,-0.62296844,0.0,C
tanzania,2015,594,-5.327,39.8052,21,-0.119027235,0.0,C
tanzania,2015,595,-5.1975,39.7449,22,-0.4891471,0.0,C
tanzania,2015,596,-5.2891,39.7379,22,0.34322363,0.0,C
tanzania,2015,597,-5.2682,39.7951,22,0.18179558,0.0,C
tanzania,2015,598,-5.2859,39.8239,22,-0.093493834,0.0,C
tanzania,2015,599,-5.2438,39.763,22,1.5074089,1.0,C
tanzania,2015,600,-5.3671,39.6613,22,0.45078698,0.0,C
tanzania,2015,601,-5.4304,39.6478,22,-0.4137125,0.0,C
tanzania,2015,602,-5.3807,39.743,21,0.504951,-1.0,C
tanzania,2015,603,-5.4285,39.721,22,-0.3954732,0.0,C
tanzania,2015,604,-5.3308,39.7878,22,-0.49184775,0.0,C
tanzania,2015,605,-5.3791,39.7623,21,-0.51987445,0.0,C
tanzania,2015,606,-5.4027,39.6876,22,0.040352944,0.0,C
tanzania,2015,607,-5.3562,39.7288,21,0.24592148,0.0,C
tanzania,2015,608,-5.3744,39.6451,22,0.5098987,-1.0,C
tanzania,2017,1,-4.7871,35.6379,22,-0.73602057,-1.0,A
tanzania,2017,2,-6.4255,36.5519,21,-0.5127853,-1.0,D
tanzania,2017,3,-6.2307,36.5873,20,-0.4469909,-1.0,A
tanzania,2017,4,-6.1643,36.0444,18,0.09954237,-1.0,C
tanzania,2017,5,-6.3874,35.9151,22,0.13845006,-1.0,C
tanzania,2017,6,-6.4922,35.7347,21,-0.58946824,-1.0,E
tanzania,2017,7,-6.1662,35.7351,21,1.2313948,-1.0,C
tanzania,2017,8,-5.7586,35.3534,20,-0.7365919,-1.0,D
tanzania,2017,9,-6.457,35.575,21,-0.6811896,-1.0,B
tanzania,2017,10,-5.265,35.5121,20,-0.70576185,-1.0,A
tanzania,2017,11,-3.2601,36.3909,20,-0.5528004,-1.0,C
tanzania,2017,12,-3.3576,37.0013,21,0.38710868,-1.0,D
tanzania,2017,13,-3.3536,36.7573,21,0.31768507,-1.0,E
tanzania,2017,14,-3.3659,36.7315,19,1.311457,-1.0,E
tanzania,2017,15,-3.3794,36.6575,21,0.628582,-1.0,E
tanzania,2017,16,-3.3509,35.6529,21,0.57425267,-1.0,D
tanzania,2017,17,-2.057,35.6097,21,0.8838611,-1.0,A
tanzania,2017,18,-3.1408,35.3154,17,-0.81712335,-1.0,D
tanzania,2017,19,-3.3533,36.7179,19,1.1192437,-1.0,E
tanzania,2017,20,-3.3202,36.6729,22,0.77853745,-1.0,E
tanzania,2017,21,-3.1083,37.6328,22,0.059320237,-1.0,D
tanzania,2017,22,-3.7938,37.5853,20,0.13335016,-1.0,E
tanzania,2017,23,-4.4186,37.9633,22,-0.09604803,-1.0,A
tanzania,2017,24,-3.2864,37.4659,21,-0.077861704,-1.0,D
tanzania,2017,25,-3.2567,37.3456,21,0.2865251,-1.0,D
tanzania,2017,26,-3.3516,37.4191,21,0.87643284,-1.0,D
tanzania,2017,27,-3.1735,37.1945,22,-0.06278727,-1.0,D
tanzania,2017,28,-3.364,37.1451,20,1.4116155,-1.0,D
tanzania,2017,29,-3.3605,37.3119,22,1.0289147,-1.0,D
tanzania,2017,30,-3.1922,37.1118,22,0.23318364,-1.0,D
tanzania,2017,31,-4.531,38.2455,21,0.06960816,-1.0,A
tanzania,2017,32,-4.6837,38.2862,22,-0.7806937,-1.0,A
tanzania,2017,33,-5.0571,38.3934,22,-0.11922782,-1.0,E
tanzania,2017,34,-5.307,38.7646,22,-0.2463342,-1.0,B
tanzania,2017,35,-5.0874,39.1074,22,1.3313957,-1.0,A
tanzania,2017,36,-5.4872,38.9453,22,-0.05602622,-1.0,B
tanzania,2017,37,-5.2638,38.445,21,-0.5916253,-1.0,E
tanzania,2017,38,-5.4893,37.6344,22,-0.2888885,-1.0,A
tanzania,2017,39,-4.9269,39.0414,22,-0.67262286,-1.0,E
tanzania,2017,40,-5.176,38.4738,22,0.559091,-1.0,E
tanzania,2017,41,-6.2748,36.9663,21,-0.87723625,-1.0,C
tanzania,2017,42,-6.8383,36.9918,22,0.3004513,-1.0,E
tanzania,2017,43,-7.6278,37.0026,21,0.11781859,-1.0,B
tanzania,2017,44,-6.7527,36.6729,20,-0.26821437,-1.0,C
tanzania,2017,45,-7.4153,37.6098,22,-0.40313038,-1.0,A
tanzania,2017,46,-6.94,37.7668,21,-0.6815446,-1.0,B
tanzania,2017,47,-7.7747,36.91,19,0.27104628,-1.0,D
tanzania,2017,48,-8.0709,36.6813,20,0.27197766,-1.0,A
tanzania,2017,49,-8.1097,36.5532,17,-0.66225946,-1.0,E
tanzania,2017,50,-8.7771,35.9288,22,-0.26379055,-1.0,D
tanzania,2017,51,-8.9794,36.7631,22,-0.4095723,-1.0,E
tanzania,2017,52,-8.9046,36.8166,19,-0.20637606,-1.0,E
tanzania,2017,53,-8.5405,36.5444,20,-0.49988467,-1.0,C
tanzania,2017,54,-6.7928,37.6536,22,1.7572567,-1.0,D
tanzania,2017,55,-6.8017,37.6649,19,0.79228294,-1.0,D
tanzania,2017,56,-6.7957,37.7395,22,0.66882485,-1.0,D
tanzania,2017,57,-6.0841,37.5586,22,-0.6964616,-1.0,D
tanzania,2017,58,-6.9296,37.6159,20,-0.6709718,-1.0,D
tanzania,2017,59,-6.0188,36.8748,20,-0.62838703,-1.0,D
tanzania,2017,60,-6.1394,36.8739,22,0.52578974,-1.0,D
tanzania,2017,61,-6.3734,38.5864,22,0.7410663,-1.0,A
tanzania,2017,62,-6.4395,38.884,22,0.7733442,-1.0,B
tanzania,2017,63,-6.5116,39.0096,21,0.6875055,-1.0,C
tanzania,2017,64,-6.6259,38.2353,21,0.71073073,-1.0,D
tanzania,2017,65,-6.5521,39.0027,22,0.8262006,-1.0,C
tanzania,2017,66,-6.6439,38.3928,21,-0.22192368,-1.0,D
tanzania,2017,67,-6.911,38.5533,21,-0.76797104,-1.0,D
tanzania,2017,68,-7.0393,38.9798,20,-0.18744439,-1.0,A
tanzania,2017,69,-6.917,38.74,20,-0.1935061,-1.0,D
tanzania,2017,70,-6.8029,39.0186,18,1.0644493,-1.0,C
tanzania,2017,71,-6.9926,39.3487,19,0.1315301,-1.0,C
tanzania,2017,72,-7.3882,39.1616,21,-0.32256645,-1.0,A
tanzania,2017,73,-7.2805,39.1342,20,-0.30949324,-1.0,A
tanzania,2017,74,-7.9494,38.9702,22,0.14649518,-1.0,C
tanzania,2017,75,-7.7776,38.2407,22,-0.044317733,-1.0,C
tanzania,2017,76,-7.9279,39.0762,21,-0.58988714,-1.0,D
tanzania,2017,77,-7.5625,39.1234,22,-0.18150018,-1.0,B
tanzania,2017,78,-7.9363,39.665,20,0.648211,-1.0,C
tanzania,2017,79,-6.7784,38.959,18,0.7412886,-1.0,C
tanzania,2017,80,-6.7316,38.8615,21,0.62533075,-1.0,C
tanzania,2017,81,-6.8045,39.2316,20,0.9746306,-1.0,C
tanzania,2017,82,-6.8115,39.2216,22,1.4283539,-1.0,C
tanzania,2017,83,-6.7367,39.2129,20,1.1559651,-1.0,C
tanzania,2017,84,-6.8146,39.2405,19,1.2687577,-1.0,C
tanzania,2017,85,-6.7789,39.0884,16,0.97567767,-1.0,C
tanzania,2017,86,-6.7854,39.1018,20,1.5465317,-1.0,C
tanzania,2017,87,-6.9249,39.1003,22,0.15186118,-1.0,C
tanzania,2017,88,-6.8396,39.2453,19,0.9678673,-1.0,C
tanzania,2017,89,-6.8675,39.2136,18,1.1353844,-1.0,C
tanzania,2017,90,-6.9188,39.2061,20,0.9566981,-1.0,C
tanzania,2017,91,-6.8582,39.3144,20,1.1959368,-1.0,C
tanzania,2017,92,-6.9151,39.2536,22,0.9540365,-1.0,C
tanzania,2017,93,-6.8438,39.2868,21,0.8784546,-1.0,C
tanzania,2017,94,-6.9116,39.2694,22,1.3309698,-1.0,C
tanzania,2017,95,-6.9039,39.2532,22,0.92613226,-1.0,C
tanzania,2017,96,-8.4855,39.0992,21,-0.42116016,-1.0,E
tanzania,2017,97,-8.6128,38.7699,22,-0.33947504,-1.0,E
tanzania,2017,98,-9.4151,39.4372,21,-0.45135772,-1.0,A
tanzania,2017,100,-8.4297,39.0308,22,-0.4518218,-1.0,E
tanzania,2017,101,-10.1036,39.8179,22,-0.27198118,-1.0,A
tanzania,2017,102,-10.2562,39.2784,21,-0.616324,-1.0,C
tanzania,2017,103,-10.0885,39.2385,22,-0.5052474,-1.0,B
tanzania,2017,104,-9.8255,39.5822,22,-0.7050241,-1.0,D
tanzania,2017,105,-10.383,38.7482,22,1.2206051,-1.0,E
tanzania,2017,106,-10.108,38.6802,22,-0.57069194,-1.0,D
tanzania,2017,107,-10.2106,38.8148,22,-0.6397893,-1.0,C
tanzania,2017,108,-10.3763,38.6967,21,-0.27151346,-1.0,E
tanzania,2017,109,-10.3962,38.7482,21,-0.20941319,-1.0,E
tanzania,2017,110,-10.0523,38.4965,22,-0.5004018,-1.0,C
tanzania,2017,111,-10.1661,38.9989,22,-0.46042222,-1.0,A
tanzania,2017,112,-10.101,38.9036,22,-0.35605896,-1.0,A
tanzania,2017,113,-10.0889,38.9127,22,0.5317179,-1.0,A
tanzania,2017,114,-10.0088,39.7045,19,1.2067702,-1.0,A
tanzania,2017,115,-9.9991,39.706,22,1.0689571,-1.0,A
tanzania,2017,116,-10.6277,40.1339,22,-0.3239104,-1.0,B
tanzania,2017,117,-10.6849,39.7805,22,-0.47019944,-1.0,E
tanzania,2017,118,-10.279,40.0417,22,-0.2770361,-1.0,A
tanzania,2017,119,-10.3437,40.3051,20,-0.4750433,-1.0,A
tanzania,2017,120,-10.9513,39.4103,21,-0.675881,-1.0,A
tanzania,2017,121,-10.7025,39.3354,22,-0.5426189,-1.0,B
tanzania,2017,122,-10.5925,39.256,19,-0.66814435,-1.0,B
tanzania,2017,123,-10.6245,38.6592,21,-0.64005315,-1.0,B
tanzania,2017,124,-10.4973,39.102,21,0.020793037,-1.0,E
tanzania,2017,125,-10.893,38.9944,20,-0.116795294,-1.0,B
tanzania,2017,126,-10.9889,39.0576,21,-0.4424168,-1.0,C
tanzania,2017,127,-10.8322,39.7835,20,-0.7177207,-1.0,A
tanzania,2017,128,-10.8346,39.5638,22,-0.6194291,-1.0,D
tanzania,2017,129,-10.5171,39.5062,22,-0.2650745,-1.0,C
tanzania,2017,130,-10.2807,40.1818,20,0.9046549,-1.0,E
tanzania,2017,131,-10.2878,40.1656,22,1.0640682,-1.0,E
tanzania,2017,132,-10.9205,38.0919,22,-0.48053282,-1.0,E
tanzania,2017,133,-11.1583,38.544,22,-0.5513439,-1.0,D
tanzania,2017,134,-10.6777,38.7551,22,-0.43151787,-1.0,B
tanzania,2017,135,-10.7348,38.9908,21,-0.5101397,-1.0,A
tanzania,2017,136,-10.8247,37.9517,20,-0.36294928,-1.0,D
tanzania,2017,137,-11.2654,37.425,22,-0.58508134,-1.0,A
tanzania,2017,138,-11.2962,36.8337,20,-0.5724136,-1.0,D
tanzania,2017,139,-10.8078,36.8777,21,-0.331201,-1.0,D
tanzania,2017,140,-10.9711,35.4725,22,-0.14591339,-1.0,B
tanzania,2017,141,-10.6607,35.2391,22,0.16198479,-1.0,B
tanzania,2017,142,-10.6301,35.4648,22,1.3489683,-1.0,A
tanzania,2017,143,-10.7309,35.3994,22,-0.17324205,-1.0,E
tanzania,2017,144,-11.0368,35.1126,19,-0.5451296,-1.0,C
tanzania,2017,145,-11.0381,34.7904,21,-0.11626063,-1.0,D
tanzania,2017,146,-10.931,34.8993,21,-0.3319676,-1.0,C
tanzania,2017,147,-10.5575,34.765,20,-0.38119546,-1.0,A
tanzania,2017,149,-10.6954,35.6546,18,1.4234066,-1.0,E
tanzania,2017,150,-10.6516,35.6851,22,0.3218305,-1.0,E
tanzania,2017,151,-10.6596,35.6659,20,1.0964432,-1.0,E
tanzania,2017,152,-11.1675,36.0688,21,-0.50944394,-1.0,A
tanzania,2017,153,-10.5329,35.9624,22,-0.469725,-1.0,A
tanzania,2017,154,-11.3823,35.0545,22,-0.49778742,-1.0,C
tanzania,2017,155,-11.1158,34.6688,22,-0.3266866,-1.0,B
tanzania,2017,156,-7.8399,35.6404,21,0.12657271,-1.0,D
tanzania,2017,157,-7.3752,35.5017,20,-0.08344254,-1.0,B
tanzania,2017,158,-8.9535,35.1704,20,-0.667643,-1.0,A
tanzania,2017,159,-8.6004,35.15,21,0.70522517,-1.0,A
tanzania,2017,160,-8.4019,34.8683,22,-0.88437223,-1.0,C
tanzania,2017,161,-8.2033,35.6886,22,-0.15674672,-1.0,A
tanzania,2017,162,-7.7827,35.7064,22,1.2812891,-1.0,D
tanzania,2017,163,-7.5838,36.2612,21,-0.39781907,-1.0,A
tanzania,2017,164,-7.7307,35.8964,22,-0.7212965,-1.0,A
tanzania,2017,165,-7.6856,36.0471,21,0.6995273,-1.0,C
tanzania,2017,166,-7.064,33.4882,22,-0.5313816,-1.0,D
tanzania,2017,168,-9.2596,33.1618,21,-0.51990396,-1.0,D
tanzania,2017,169,-8.9341,33.3543,22,0.5668311,-1.0,E
tanzania,2017,170,-8.8967,33.6357,21,-0.61406744,-1.0,E
tanzania,2017,171,-9.5387,33.8592,21,-0.08682813,-1.0,C
tanzania,2017,172,-9.2933,33.4965,22,-0.6354731,-1.0,D
tanzania,2017,173,-9.5131,33.4938,22,-0.5408747,-1.0,B
tanzania,2017,174,-8.8536,32.7809,21,-0.495405,-1.0,E
tanzania,2017,175,-9.233,32.9891,21,-0.66256016,-1.0,C
tanzania,2017,176,-9.0445,32.9854,20,0.5101146,-1.0,D
tanzania,2017,177,-9.0158,32.9888,20,0.22400117,-1.0,D
tanzania,2017,178,-9.1057,32.9404,18,1.1108422,-1.0,D
tanzania,2017,179,-8.8242,34.0849,21,-0.405011,-1.0,D
tanzania,2017,180,-8.6031,34.347,22,-0.27563933,-1.0,A
tanzania,2017,181,-8.9011,33.5087,22,1.223012,-1.0,E
tanzania,2017,182,-8.9152,33.4499,21,0.7822807,-1.0,E
tanzania,2017,183,-8.9665,32.5806,21,-0.7084907,-1.0,E
tanzania,2017,184,-9.3096,32.7844,19,0.5871745,-1.0,D
tanzania,2017,185,-9.2951,32.7634,21,0.6596689,-1.0,D
tanzania,2017,186,-4.5027,34.4917,22,-0.4938504,-1.0,D
tanzania,2017,187,-4.5745,34.3358,21,-0.22973588,-1.0,C
tanzania,2017,188,-4.7347,35.0334,21,-0.5855193,-1.0,B
tanzania,2017,189,-5.7911,34.9446,20,0.047839522,-1.0,C
tanzania,2017,190,-5.8576,34.1629,21,-0.6382562,-1.0,A
tanzania,2017,191,-4.928,34.5683,21,-0.7048979,-1.0,C
tanzania,2017,192,-4.8179,34.7508,19,1.1388838,-1.0,B
